user_id,user_sim_list
5741,5741 7177 308 452 452 452 452 829 829 2542 2542 2650 2650 6594 3892 4479 4305 2958 2958 2958
5742,5742 3199 5826 5422 4690 5368 2579 2579 71 1534 5533 7235 4212 7196 3746 4237 4317 4172 6253 6861
5743,5743 3580 3773 947 7154 3548 6402 2233 2847 797 587 233 6179 1348 6005 5017 2526 2526 4564 4277
5744,5744 5744 4880 2075 2075 87 3865 1153 5546 6168 7045 3795 4990 1813 3964 3964 3964 3964 3964 4436
5745,5745 125 125 125 3027 3027 5400 115 115 115 1597 1597 1597 1597 1597 4917 4917 2864 423 827
5746,5746 5550 3495 3495 5179 7099 1918 1918 1918 1918 1918 3026 3026 4895 2777 4898 2347 5205 3675 3838
5747,5747 6668 1587 1587 1587 1587 2298 4439 3507 6193 4931 4931 3820 5447 2930 2930 333 4821 4821 2055
5748,5748 5917 5704 5651 5651 5651 5080 5080 6660 6660 3695 3802 2121 2121 2121 2121 2121 2121 5276 5276
5749,5749 587 2445 2233 5315 4695 947 5675 5675 1005 1775 2526 2526 6179 6349 6349 797 2236 2236 2236
5750,5750 4559 4559 5274 4105 4105 4105 3109 3109 1838 1838 3371 5628 6388 6388 1513 1513 6877 4958 4958
5751,5751 5751 4650 3352 3352 3352 3352 3352 3352 3561 6911 1904 1904 1418 1418 1418 5757 5757 5757 1569
5752,5752 7197 2938 2938 919 919 5471 5471 962 4790 4790 2304 88 88 634 634 634 5663 3755 5496
5753,5753 6772 3286 3286 204 1786 1786 1786 1786 1786 1786 3718 1386 1386 7165 7165 3991 3991 2330 2330
5754,5754 4782 4782 4782 1566 1566 3678 1450 1450 1450 1450 1450 3054 5026 425 5563 3648 6554 7325 219
5755,5755 2570 3490 1098 1098 3401 6455 1182 1521 1521 1521 1521 1521 2693 629 629 629 629 4806 4806
5756,5756 6556 6556 4360 5780 3509 6353 2564 2564 2857 4432 6872 49 49 49 7410 4067 3158 2417 570
5757,5757 5757 5757 1418 1418 1418 1904 1904 6167 5023 3561 3352 3352 3352 3352 3352 3352 4526 4526 5751
5758,5758 3521 3521 5299 3957 3957 3242 7267 6189 1190 1190 5091 2816 4682 1557 1557 773 2268 4245 1008
5759,5759 4819 92 7450 3696 3224 3835 3835 7427 4669 5976 3713 6675 885 885 146 282 6654 148 148
5760,5760 2862 2862 517 517 5615 4726 6355 6355 6355 1030 3327 5514 3098 3098 3098 3098 3098 7004 1912
5761,5761 2895 1483 1135 1135 1075 1075 45 1287 900 900 900 900 6634 3177 1127 1289 6720 2406 2974
5762,5762 5762 670 670 670 670 670 670 670 3887 1892 4046 1291 3057 3057 6211 2427 1697 4639 5241
5763,5763 1423 1423 1423 1423 485 7429 2711 2711 2811 2811 2811 5132 4445 4445 4445 5097 6143 6143 726
5764,5764 591 591 591 591 2996 2996 2366 2366 391 391 391 2822 2822 2822 4440 4440 6707 272 272
5765,5765 247 596 6747 6566 6566 453 1512 1512 1512 1512 1512 1467 2678 6397 6397 3215 6442 2771 2300
5766,5766 224 2272 220 3185 2034 2034 530 530 887 4826 5329 3538 993 993 6 6285 6059 1545 1545
5767,5767 5597 3877 5605 5605 2016 2016 2016 2016 2016 3776 5198 144 7076 4180 1784 1784 1784 1784 1784
5768,5768 4050 6443 699 5586 6946 6946 407 407 3955 784 784 1103 1103 1103 1103 1103 1103 1103 1103
5769,5769 5236 2659 2659 5413 1921 1921 597 597 2004 4095 4095 140 140 1 2361 2361 2361 357 3038
5770,5770 5770 5770 2350 2350 2350 5462 1940 1940 874 5612 2597 3256 689 689 689 1997 1997 6218 6218
5771,5771 2276 2276 2276 7455 1718 2701 5162 5162 1879 3724 5060 6815 4153 5372 5372 7021 1648 6185 178
5772,5772 6125 6125 4201 1758 1758 786 6879 2694 2825 2825 2825 6487 3470 3470 5791 4945 4945 4945 4945
5773,5773 5773 4859 4859 4926 4918 2083 2083 3553 3673 7262 2111 6113 7125 3395 4876 1047 7299 104 4047
5774,5774 5774 5774 5774 5774 3478 3478 3478 3478 3478 3478 3478 1807 1807 1807 1807 1807 1807 1807 1807
5775,5775 5775 2826 2826 7326 3357 3357 3357 3357 3357 3357 3357 3357 3357 3357 3357 3357 3357 3357 3357
5776,5776 5776 5776 5776 5776 5776 7002 4774 4774 5828 6248 160 7046 7046 821 2393 7145 6002 3317 5189
5777,5777 4645 1485 1485 1485 1485 1485 1485 1485 1485 1485 1485 1485 7029 6491 2436 2436 268 1913 1913
5778,5778 1833 1833 1833 1833 6377 5118 1647 5517 1326 1326 1326 1691 5241 3680 6116 5953 1415 6945 2100
5779,5779 2066 3208 2772 7075 6097 5574 5906 4805 4805 6132 6132 6927 7297 1960 1960 1960 5624 5624 4571
5780,5780 6872 6556 6556 5756 7410 5343 5343 4360 2564 2564 1144 4067 5691 6353 3158 2857 2417 3509 4432
5781,5781 4274 6115 3856 3856 3379 6259 6242 2081 5303 4582 4582 2522 442 442 442 6711 1437 1437 3639
5782,5782 1071 1071 1071 1071 1071 1071 1949 3458 2518 3399 3399 3768 3768 4656 3514 3358 4572 6880 2835
5783,5783 54 54 6130 6130 1026 1026 1026 1026 2314 2314 1290 1290 1519 1519 6851 2981 2290 1890 1772
5784,5784 5784 5784 5784 2095 2095 3222 3497 3497 3497 2018 2018 2018 2018 2018 2018 2018 2018 2018 2018
5785,5785 3227 3227 2285 5115 5411 5411 6119 3661 5836 6420 5028 199 3825 4528 3043 3043 6779 6779 6587
5786,5786 3328 3328 1979 6987 3713 885 885 4669 2107 148 148 148 3664 2430 3696 3079 1130 6675 5976
5787,5787 4698 5268 5268 1540 798 4810 5245 1639 1639 1332 6369 3106 6392 5618 5333 5333 6477 4686 3788
5788,5788 1036 4069 931 931 1637 3061 3061 3061 902 902 902 902 1570 1570 1570 1570 1570 1570 1570
5789,5789 5515 5325 5325 1186 1186 1186 1186 4857 4857 3726 6970 4487 325 5407 1943 1943 1943 6732 349
5790,5790 5627 5542 5329 1262 1262 1993 2177 2177 4716 5220 5220 2034 2034 3445 3237 224 7292 220 2839
5791,5791 786 5972 2825 2825 2825 3653 3653 3653 6813 5874 1961 1961 1961 1961 2532 2532 4201 5772 4580
5792,5792 2334 2334 2334 884 884 884 3867 6129 6544 1907 1907 2333 2333 4653 5129 5293 5293 182 1621
5793,5793 460 196 2277 235 1015 2339 2339 2339 2339 3022 4881 4881 6021 4588 6206 4243 4223 4985 5832
5794,5794 2854 5232 5232 2978 4294 3417 1538 3649 2932 17 17 6401 7281 2887 2887 1268 6241 1857 1857
5795,5795 2680 5040 3893 1034 1034 218 1583 307 4122 2561 5629 754 2024 1800 7010 5262 5038 4461 710
5796,5796 5796 926 926 926 926 926 1390 1390 5353 2234 7107 5479 5479 5479 4472 2419 2419 2419 2419
5797,5797 5797 6303 5934 6427 6427 3789 3789 3789 3789 3789 3789 3789 2448 2448 2448 2448 2448 2448 2448
5798,5798 5183 5183 5183 788 788 6776 4017 7444 1999 1999 1999 1999 1999 1999 3081 6155 6209 3990 4661
5799,5799 7117 1460 1460 1460 1460 1460 4141 5998 3312 4825 4356 396 1105 2527 2527 6614 7009 422 422
5800,5800 4058 1768 1768 1768 1768 1768 1768 1768 2911 6261 3179 6846 6846 7087 3074 1416 5375 4223 6476
5801,5801 4192 2362 2362 2362 6065 5556 2170 6725 6640 7332 4910 4910 318 5438 4448 4448 6274 828 5317
5802,5802 1956 1030 6092 517 517 4726 787 787 787 787 69 69 3510 3510 5615 2862 2862 6948 11
5803,5803 1025 2467 2467 4614 4614 2396 2396 7242 3951 6247 6213 6213 6213 989 989 690 690 5982 6836
5804,5804 7313 755 5842 3622 3622 3361 676 957 7143 3901 3901 3901 7396 6335 4449 4449 4671 4671 1452
5805,5805 335 6727 4712 4137 212 1757 3465 2449 6618 4415 4501 4501 1667 1667 1667 1667 6916 6916 3347
5806,5806 1157 2769 1580 1580 1580 1520 1520 1520 1520 1520 1520 4380 4380 398 398 398 4681 759 2190
5807,5807 6934 1259 1087 3596 3596 4227 2603 6636 4052 7372 4478 2563 6514 9 9 9 7276 2410 2410
5808,5808 5808 291 7141 5914 5914 252 252 3493 3493 3493 3493 3493 3493 6704 4668 4668 2751 3850 6037
5809,5809 2869 5339 7224 1642 4204 217 217 217 5593 4575 4575 4575 1216 7140 4634 5135 5135 6703 6108
5810,5810 5810 1868 2744 3337 4677 1584 1584 1584 1584 1584 1584 1584 1584 1584 1584 5488 2483 2572 2572
5811,5811 2367 2264 2264 2264 7214 6148 3131 3131 6914 6914 4951 1331 1331 3868 811 811 3034 6568 4953
5812,5812 463 463 463 286 644 644 644 644 644 644 2331 2331 2331 2331 2331 2331 2205 3206 3065
5813,5813 855 855 855 855 3498 3404 3990 161 4017 6066 3453 5249 7444 6209 4905 158 158 6469 4661
5814,5814 2110 1135 1135 1294 1294 1294 900 900 900 900 1593 5761 4814 1287 3441 3441 3441 6634 84
5815,5815 2770 2770 5269 4956 6621 2332 2332 2332 5086 5086 5986 3815 4049 683 683 1312 1312 3330 1947
5816,5816 2123 557 3341 980 4603 741 741 7330 3220 340 2306 2306 2306 2306 295 701 701 701 701
5817,5817 6852 387 5992 4701 2886 3873 6174 5720 764 764 764 2317 1101 5850 2001 2001 5478 5478 5478
5818,5818 2283 6965 694 2798 2798 4051 3951 3321 2467 2467 4621 4451 4451 4451 989 989 4280 4280 5304
5819,5819 6038 2345 366 2093 4059 965 4007 5267 5267 5738 2809 2809 2809 2809 2809 5037 3608 6508 5148
5820,5820 2561 5629 4932 3665 218 2836 5795 4703 5040 4209 4607 4607 1800 710 710 710 710 710 1034
5821,5821 1924 1924 1924 1405 1405 1405 6648 2535 6995 4683 2167 215 1533 4839 4077 5672 1998 4074 6604
5822,5822 1721 4503 4560 4560 2744 102 2302 1442 1442 1442 1442 1442 1442 6325 1498 2483 5810 5810 736
5823,5823 5526 1264 1264 6221 3094 5499 1020 1020 1782 1782 1782 5939 6128 794 4963 4206 5581 5581 415
5824,2948 2948 5824 1201 4230 7285 1955 1955 1955 1981 1981 1981 1981 1981 1981 1981 1981 4452 331 331
5825,5825 79 1608 1608 6710 1624 1947 7369 6832 6673 4668 4668 867 252 252 6037 1300 4744 3111 1862
5826,5826 5742 3199 2579 2579 3746 5368 1534 71 5422 4690 2489 2489 6253 4212 7235 7196 1832 4317 6769
5827,5827 5827 5827 1321 1321 1321 2258 258 7314 3359 3359 3359 3359 4394 974 4235 109 109 361 2783
5828,5828 5923 7002 5776 5776 5776 5776 5776 5776 3790 4260 4260 2393 4774 4774 6002 7145 3353 3353 3353
5829,5829 2176 2176 1571 1571 1571 1571 1571 4262 612 612 612 6068 1944 1944 1944 1944 1944 1944 1944
5830,5830 504 504 3119 2508 4817 2118 6789 6008 6122 5011 6837 953 4187 4187 1985 1541 2953 5143 1604
5831,5831 3647 3857 3857 6105 7077 1555 1501 4528 6587 5028 2184 5836 6119 3434 3434 3264 1704 2352 3043
5832,5832 4881 4881 3855 2899 2899 5377 3022 3148 747 747 747 747 747 747 747 747 747 747 747
5833,5833 5534 2139 2139 2139 7449 3098 3098 3098 3098 3098 6354 1208 4721 5234 2987 2718 2718 2718 2718
5834,5834 417 6449 4400 5081 1406 3885 3885 3885 3885 3878 3878 7249 7067 6360 3166 1528 1434 2102 348
5835,5835 165 6066 5975 3801 4456 4456 6498 6498 281 2855 338 338 7453 3498 4039 4555 4555 4555 4555
5836,5836 6119 5028 5411 5411 1948 5115 6105 3043 3043 1501 199 3227 3227 7077 6420 3647 2285 5785 3760
5837,5837 7108 3716 2294 2954 2589 1123 5146 4928 4928 3381 654 495 3622 3622 3901 3901 3901 6641 755
5838,5838 4571 3005 6097 5906 4727 5250 7362 7155 6132 6132 1365 1365 3288 2791 2772 7075 4602 4805 4805
5839,5839 2674 6433 5880 5860 6092 1726 6246 371 4726 5802 1311 1311 1311 1311 1311 2638 2638 11 517
5840,5840 5611 4292 4292 3289 5154 3279 6217 4608 4608 2465 3662 1528 7335 1674 1674 2700 2700 2700 4521
5841,5841 530 530 6973 3719 3719 830 830 830 830 5529 887 5766 993 993 3185 220 1477 1477 224
5842,5842 3361 7313 7396 5804 3622 3622 755 676 2802 3901 3901 3901 534 495 7143 2923 2351 2351 2351
5843,5843 4776 599 599 599 6495 6186 715 3051 961 4330 5455 5964 3979 1903 1903 5681 4579 128 128
5844,5844 2510 5565 6993 5069 6855 7386 1881 2229 2229 2229 2229 5521 5900 292 4815 4327 1288 1288 5132
5845,5845 1320 1320 1320 60 5540 5540 7415 3953 5071 4004 435 7359 6256 5619 7218 44 44 2354 2354
5846,5846 5133 5133 6198 5205 1600 1600 1600 426 426 426 4155 5725 520 520 520 4898 6708 3039 447
5847,5847 1068 1068 577 1257 1257 1715 6411 5031 7126 3797 3797 3797 7089 4120 6268 6268 3944 3944 3455
5848,5848 6201 6201 6201 7187 2951 6299 390 390 4166 1728 3165 3165 2896 2896 1561 1561 245 2022 2022
5849,5849 6599 5915 5090 535 6367 3660 5679 1054 7322 2032 2032 5259 6549 7394 4415 2890 2890 7000 7023
5850,5850 6174 3681 3589 3589 3589 6472 2317 13 13 3188 5720 1018 5944 3594 562 1039 5817 1101 1581
5851,5851 2849 2702 2587 2587 574 574 574 574 574 574 574 574 574 574 574 574 574 574 574
5852,5852 6330 838 1944 1944 1944 1944 1944 1944 1944 1944 1944 6068 679 679 2176 2176 2568 2568 2568
5853,5853 6010 5369 2011 2011 2011 789 6461 6158 6833 5056 5633 3874 3874 3874 1209 987 987 987 987
5854,5854 2006 1220 3161 3059 2849 5010 2702 1932 1932 7164 5851 5622 3013 4357 6949 1472 1472 7136 876
5855,5855 7301 1013 7258 6223 2057 3423 4447 3659 623 623 623 623 623 3997 2747 2747 3129 6548 3638
5856,5856 1268 454 3928 3928 3928 3928 5612 2932 3649 7201 6332 5462 2597 2985 6039 1940 1940 4710 3754
5857,5857 806 806 2754 2754 2754 4427 3554 3554 6328 6674 4312 4312 4312 4312 4312 4312 7346 7433 3682
5858,5858 2738 6064 5500 7181 90 90 7323 6714 3207 6275 4847 4847 6042 6042 4022 3216 3216 3216 1554
5859,5859 5362 3346 3346 6429 2654 2654 2654 2654 2654 2654 2654 2654 7236 5680 3711 1349 1349 6032 2615
5860,5860 2638 2638 6092 5839 1311 1311 1311 1311 1311 6898 6898 11 1340 1726 3510 3510 6433 4965 1970
5861,5861 2460 7377 4877 4877 6744 5192 5192 5192 5192 4003 2815 2842 2344 6277 6277 1885 1885 1885 1885
5862,5862 6555 372 372 5973 767 4302 3564 2968 2968 2968 5295 500 500 367 367 367 5864 3777 3777
5863,5863 3866 6073 5985 6041 6041 280 3764 3064 6890 6890 7030 3559 5689 5689 6810 6810 2120 2120 2120
5864,5864 5541 5973 1896 3564 270 4302 500 500 193 568 568 6555 2988 5289 5289 1976 1976 1976 1976
5865,5865 7348 4483 6151 5904 2231 2231 2231 2231 2247 5390 5390 111 111 4485 4485 912 912 386 386
5866,5866 4709 4709 4709 6014 686 686 2012 2012 2012 4582 4582 2081 6242 3856 3856 3160 3160 3160 3160
5867,5867 5867 5430 6833 3555 6841 2637 1363 3342 3342 3342 2551 4820 4820 5401 143 143 143 143 143
5868,5868 4619 2980 5589 5589 3687 3470 3470 5253 3347 3347 6487 2694 6879 4945 4945 4945 4945 4644 4644
5869,5869 1661 1661 6586 4512 1933 4824 4824 4824 7270 1421 1421 1421 1421 7222 1417 1417 1417 4253 4253
5870,5870 5870 5870 5870 5870 2761 6588 4834 4834 4834 2227 2227 2227 2227 448 4140 4561 4561 2370 1626
5871,5871 4781 1094 1094 3475 3475 2547 436 1456 1456 1456 1456 1456 1456 588 1194 1194 383 383 383
5872,5872 3899 2117 642 642 642 642 147 147 147 3477 1537 1537 1537 1537 1537 1537 6081 1863 1863
5873,5873 4480 4562 7233 638 4006 5682 705 705 705 705 358 380 380 380 380 3441 3441 3441 1001
5874,5874 3653 3653 3653 5972 2825 2825 2825 1961 1961 1961 1961 786 5791 5518 403 6813 1272 1272 651
5875,5875 5113 7360 7085 4347 4347 2273 1171 6384 1271 635 1304 1304 2619 2619 6700 2833 2833 2833 3902
5876,5876 41 41 240 6730 7347 7309 690 690 3615 6693 3287 3287 2877 4637 4798 4348 6945 1567 1567
5877,5877 4494 6866 3963 3963 3629 3629 5632 2963 4754 1437 1437 3360 4704 6144 4274 1754 1407 1407 1407
5878,5878 5878 4970 707 4613 7174 6504 1748 1748 1748 1748 7442 1059 7265 3989 4616 2349 2349 5926 7114
5879,5879 847 2009 5142 5142 5142 5142 6622 6336 1914 1914 1914 3927 3175 4476 5543 4911 6510 6510 6205
5880,5880 2674 6433 6246 5839 6092 4202 371 4726 5802 6371 1030 5615 517 517 1726 5860 1956 6329 3228
5881,5881 2679 2756 2756 3772 3772 4704 3433 5208 5208 556 556 556 5355 213 1407 1407 1407 1407 4391
5882,5882 5178 1102 1102 7040 6597 4549 4549 3383 6972 4530 4065 4855 7273 976 5719 649 649 649 649
5883,5883 1622 1622 1622 1622 1622 7084 334 2805 2805 5545 2108 7020 1081 6292 4174 3163 1836 2909 1129
5884,5884 2915 2915 2921 7251 3145 7245 2311 2311 1820 1820 1820 5242 1064 6020 5613 5493 7225 1119 4071
5885,5885 3072 943 943 2476 451 451 451 2320 2320 2320 2320 2320 4988 4988 4988 4263 4193 2574 939
5886,5886 221 6060 6060 1683 2495 2495 2495 2753 2753 2753 1017 3023 2515 1297 6445 2969 3816 6684 1713
5887,5887 5887 5653 434 6281 1724 2036 1356 3828 6126 1515 4770 3503 6048 6048 5441 3793 3341 479 479
5888,5888 263 2101 4752 4752 4752 3419 3975 3975 3450 3009 2313 2313 447 1902 6845 952 4139 4139 737
5889,5889 5889 4657 4915 4915 4915 4915 2054 2054 2662 2662 5475 5475 5475 1448 1448 1448 1448 849 849
5890,5890 7122 4092 4092 110 110 2444 2444 2584 5246 5246 2971 2151 2151 2151 1380 1380 1380 116 116
5891,5891 5891 1640 1640 1640 1640 1640 1640 7152 2073 4088 6741 1968 1968 1968 320 4886 4886 201 3014
5892,5892 1675 4939 4939 3601 609 3474 3474 3474 3799 4860 6025 6966 2386 5257 5108 5108 5108 5108 5108
5893,5893 4899 4899 1114 1114 1114 1114 1114 1114 1114 1114 1114 7063 3386 1187 1187 1187 1187 1187 1187
5894,5894 2353 2353 2353 2353 2353 1274 1274 1274 1274 1274 1343 1343 1646 1646 1646 1646 1646 1646 5121
5895,5895 1739 7116 433 6225 5292 5292 7112 2216 4475 3803 4488 4488 3751 4593 5356 681 4725 4725 4725
5896,5896 999 68 6864 5243 5243 5243 6857 5571 2148 3357 3357 3357 3357 3357 3357 3357 3357 3357 3357
5897,5897 5705 2163 2163 2163 2163 6957 4655 3871 3871 6343 1126 1126 1126 1097 1097 5689 5689 1476 5059
5898,5898 5221 5221 5288 1140 6794 1870 1870 3613 567 7280 5273 6387 6387 1846 1451 892 5553 1734 3310
5899,5899 5382 958 958 958 7051 4618 4618 7017 7414 6028 4827 3011 3011 3011 3260 5394 5394 2130 2130
5900,5900 6855 2229 2229 2229 2229 7386 2939 7332 2510 1395 1395 6178 292 1110 2362 2362 2362 5521 2170
5901,5901 6054 6054 2294 5671 6190 2329 2329 2329 2329 7108 637 637 637 7374 4466 3716 5837 6641 654
5902,5902 4906 4897 4150 4150 4150 4150 4150 4150 6321 6916 6916 4137 4712 2026 2026 2026 6678 6678 6678
5903,5903 6079 3371 2457 5363 6835 6388 6388 955 955 1310 1310 6180 6180 6180 7082 7434 104 3449 3891
5904,5904 6151 2247 4483 111 111 2231 2231 2231 2231 4485 4485 7348 5865 5390 5390 912 912 5209 5209
5905,5905 5905 5905 1532 1532 1532 3731 3251 5940 283 6604 1998 6995 7276 4227 1681 4779 4779 4779 1924
5906,5906 6097 7075 4571 2772 4727 7362 5779 5838 6132 6132 4602 3208 2066 4805 4805 5574 3005 7155 1604
5907,5907 1067 259 6400 5968 762 1283 1283 1283 1283 6733 3291 622 622 622 622 1928 1928 1928 4408
5908,5908 4010 4966 4966 6318 1536 1536 1914 1914 1914 6337 3425 2029 2029 2029 7423 673 673 673 2134
5909,5909 2673 2999 4844 4844 7299 2506 5420 5568 2111 7296 6156 3673 3001 3001 7262 3553 5279 5279 5321
5910,5910 6293 6011 6083 6083 4124 6932 6269 964 964 3835 3835 3224 6031 3240 7317 3904 3730 6675 7450
5911,5911 7000 4256 5036 5036 5036 5036 3265 6549 6220 4377 7073 7256 2647 6062 6629 1330 1330 1330 1330
5912,5912 4949 7266 1329 2447 2447 496 6919 2837 4804 4804 156 727 3376 3376 3376 7246 236 5703 2998
5913,5913 5913 214 3545 3545 2343 2343 2343 5361 5361 7160 1224 1224 1224 1224 1224 1224 1224 1224 1224
5914,5914 5914 291 252 252 5808 5808 7141 3493 3493 3493 3493 3493 3493 3373 3373 3373 3850 6704 3631
5915,5915 1054 2032 2032 5679 6599 535 4415 7019 6618 6799 5259 3848 3660 3290 3290 738 738 738 1757
5916,5916 5667 3086 1399 1399 1399 1399 4389 2181 2181 2181 1510 1510 4333 3950 771 771 771 5423 5501
5917,5917 5748 5704 5651 5651 5651 5080 5080 3695 6660 6660 3802 5276 5276 2121 2121 2121 2121 2121 2121
5918,5918 949 796 796 796 796 796 6027 5383 4266 2820 2820 4131 4131 3925 360 360 360 360 3189
5919,5919 3958 7277 5692 3966 4343 5990 5990 3762 3810 3331 3331 3331 3331 5347 3566 4595 4595 4595 2470
5920,5920 5920 5920 7199 2275 5936 1547 3460 6489 6489 1181 1181 5332 7015 4609 1018 3132 13 13 5186
5921,5921 1420 3372 3372 1541 2953 7027 6122 470 6740 2474 7165 7165 204 1099 5967 2330 2330 4061 2118
5922,5922 480 1434 1714 10 621 621 621 4920 3459 4400 6545 6545 7398 7067 6362 3614 6449 197 197
5923,5923 3790 5828 4260 4260 7145 6002 2393 6250 5391 4774 4774 6729 7002 888 888 3353 3353 3353 5776
5924,5924 1710 3823 2767 2767 2767 3492 6344 3024 3024 3024 7303 166 573 573 573 573 573 708 708
5925,5925 5925 5925 5295 3777 3777 1815 6729 2364 2364 7231 5391 372 372 7145 6067 6067 1810 6002 1249
5926,5926 4616 4382 6513 6513 6874 1748 1748 1748 1748 267 653 653 653 457 7442 1244 1244 4098 6152
5927,5927 5006 5472 5472 1619 1619 1619 6237 3864 479 479 479 479 479 3828 4316 3391 7411 1591 2882
5928,5928 6350 6512 1254 3374 3889 3889 2468 2468 4748 1959 1959 1959 1959 1959 4759 131 2007 2007 4284
5929,5929 4253 4253 3253 3253 3253 4274 2522 3379 4824 4824 4824 881 881 881 881 881 7400 5134 1965
5930,5930 3697 6853 3847 3847 3931 3931 2121 2121 2121 2121 2121 2121 36 36 6660 6660 5080 5080 5651
5931,5931 6799 2890 2890 6367 5679 535 7322 6599 7000 5564 3290 3290 2032 2032 1851 1851 2202 4415 4060
5932,5932 2243 5430 1209 1004 3432 6833 1363 3874 3874 3874 5853 5867 5867 5056 2637 6158 5369 1222 2011
5933,5933 868 1090 1776 3987 3987 6590 5638 968 5544 6147 1136 1136 1136 2218 7380 139 7261 1147 1147
5934,5934 5797 5797 6303 3789 3789 3789 3789 3789 3789 3789 2448 2448 2448 2448 2448 2448 2448 2448 6427
5935,5935 5935 6447 7195 2698 2219 2219 4486 4486 1492 1492 1492 2221 606 6820 1337 3704 4779 4779 4779
5936,5936 2275 7199 5920 5920 5920 3460 5332 6489 6489 1547 3132 6653 1128 5186 5186 339 4609 484 484
5937,5937 6326 3183 3183 3183 3431 2295 2295 592 592 592 3124 4695 1462 1462 400 327 327 327 327
5938,5938 4961 4961 6712 509 4715 6382 6382 2280 2280 2280 2562 2562 2562 5570 5560 5560 4238 995 3797
5939,5939 794 2376 5581 5581 7217 1782 1782 1782 1020 1020 4206 3326 1264 1264 7074 7074 414 414 6199
5940,5940 1532 1532 1532 283 3731 6995 7206 3229 7276 3251 5905 5905 5905 6009 808 2773 1459 1459 1681
5941,5941 5941 2819 5661 5109 5122 4128 3502 2521 2521 2521 4622 4622 2747 2747 7237 5450 6424 4462 5322
5942,5942 5633 2387 2387 1631 4293 3992 1603 1603 2585 5049 5049 6010 789 1177 5580 5490 5490 2011 2011
5943,5943 2949 2949 1389 1389 2999 5251 5251 2506 5321 5909 7296 5420 3493 3493 3493 3493 3493 3493 6161
5944,5944 6472 3635 3188 3681 960 6437 13 13 1181 1181 1018 4869 4869 5850 2317 5643 5643 562 1039
5945,5945 5956 257 257 5650 563 5453 6638 1705 4214 3107 3879 3879 3879 3879 1440 1440 1440 177 3745
5946,5946 4586 4586 5172 5172 5176 2149 6103 6605 7054 7054 973 1886 1886 1886 6056 7352 215 2042 5005
5947,5947 5947 5947 3252 6215 634 634 634 5685 2938 2938 5459 7197 4587 4587 2843 549 549 5013 7062
5948,5948 1570 1570 1570 1570 1570 1570 1570 1049 6026 6026 2368 2368 2368 2368 2368 2368 2368 4902 4902
5949,5949 5979 6362 5584 3662 4223 6786 7067 621 621 621 2911 3885 3885 3885 3885 4608 4608 1434 7339
5950,5950 336 6086 5706 722 722 2577 4151 1672 5971 2536 2536 96 5167 5167 1696 3744 3861 3861 1038
