user_id,user_embedding
6351,"[0.017623623833060265, 0.0, 0.04601384699344635, 0.20780634880065918, 0.2782454192638397, 0.15947355329990387, 1.4317753314971924, 0.0]"
6674,"[0.017622973769903183, 0.0, 0.32261964678764343, 0.1294349730014801, 0.2584485709667206, 0.1618407815694809, 0.48010075092315674, 0.0]"
6675,"[0.017622781917452812, 0.0, 0.38564345240592957, 0.1207202896475792, 0.2595987319946289, 0.1624079793691635, 0.39117130637168884, 0.0]"
6676,"[0.01762300170958042, 0.0, 0.3450615704059601, 0.12559983134269714, 0.2584218382835388, 0.16198213398456573, 0.43686407804489136, 0.0]"
424,"[0.01762300543487072, 0.0, 0.3221752941608429, 0.12693694233894348, 0.2568894326686859, 0.1618991643190384, 0.44419825077056885, 0.0]"
4515,"[0.017622390761971474, 0.0, 0.46361953020095825, 0.11563091725111008, 0.26397138833999634, 0.16303209960460663, 0.36117836833000183, 0.0]"
6677,"[0.01762326993048191, 0.0, 0.25441718101501465, 0.13832351565361023, 0.25695571303367615, 0.16117702424526215, 0.5636671781539917, 0.0]"
4774,"[0.017622731626033783, 0.0, 0.4212799072265625, 0.11533282697200775, 0.25986525416374207, 0.16272829473018646, 0.33457711338996887, 0.0]"
6678,"[0.017622679471969604, 0.0, 0.40673622488975525, 0.12005165964365005, 0.2611045837402344, 0.16270937025547028, 0.39268559217453003, 0.0]"
6679,"[0.017622707411646843, 0.0, 0.39329078793525696, 0.1223965585231781, 0.26116716861724854, 0.1624634563922882, 0.4203045070171356, 0.0]"
4730,"[0.017623070627450943, 0.0, 0.3271516263484955, 0.12837505340576172, 0.25838351249694824, 0.16185563802719116, 0.46775442361831665, 0.0]"
6680,"[0.017618658021092415, 0.0, 1.3078871965408325, 0.05871734768152237, 0.31319257616996765, 0.17100152373313904, 0.005406498908996582, 0.0]"
6681,"[0.017622647807002068, 0.0, 0.4075741469860077, 0.11863440275192261, 0.26036983728408813, 0.16252006590366364, 0.3699911832809448, 0.0]"
6682,"[0.01762261986732483, 0.0, 0.4212726056575775, 0.11744371056556702, 0.2609867453575134, 0.16270634531974792, 0.36630719900131226, 0.0]"
6683,"[0.017622554674744606, 0.0, 0.4491855800151825, 0.11545733362436295, 0.26255419850349426, 0.16300904750823975, 0.3511503338813782, 0.0]"
46,"[0.0176235344260931, 0.0, 0.0, 0.38506391644477844, 0.3504510521888733, 0.1568654179573059, 3.7252418994903564, 0.0]"
6684,"[0.017622901126742363, 0.0, 0.3606947362422943, 0.12427397817373276, 0.25905901193618774, 0.1621641367673874, 0.4300350546836853, 0.0]"
6685,"[0.017623066902160645, 0.0, 0.3160051107406616, 0.1262308806180954, 0.2557728886604309, 0.16165536642074585, 0.43186551332473755, 0.0]"
3563,"[0.017622673884034157, 0.0, 0.38491737842559814, 0.12346051633358002, 0.26082831621170044, 0.16246622800827026, 0.4279981851577759, 0.0]"
3562,"[0.017618825659155846, 0.0, 1.2826532125473022, 0.06005445867776871, 0.31158703565597534, 0.17067766189575195, 0.00884827971458435, 0.0]"
6686,"[0.017623621970415115, 0.0, 0.03721538186073303, 0.21255280077457428, 0.28042417764663696, 0.1594950556755066, 1.4981497526168823, 0.0]"
252,"[0.017622588202357292, 0.0, 0.4422670602798462, 0.11451185494661331, 0.26146966218948364, 0.1630169004201889, 0.3356282413005829, 0.0]"
6687,"[0.017622647807002068, 0.0, 0.43301230669021606, 0.11397568881511688, 0.2599821984767914, 0.1628144532442093, 0.31956547498703003, 0.0]"
3571,"[0.01762286014854908, 0.0, 0.3608715832233429, 0.12554624676704407, 0.2601124048233032, 0.16218841075897217, 0.44473254680633545, 0.0]"
6688,"[0.017622651532292366, 0.0, 0.41027727723121643, 0.11973363161087036, 0.2610797882080078, 0.16270601749420166, 0.3849790692329407, 0.0]"
1740,"[0.017618844285607338, 0.0, 1.2738319635391235, 0.060611527413129807, 0.310953825712204, 0.17065013945102692, 0.011272341012954712, 0.0]"
6689,"[0.017622752115130424, 0.0, 0.4020093083381653, 0.12017300724983215, 0.2607942223548889, 0.16253867745399475, 0.39263975620269775, 0.0]"
6690,"[0.0176229290664196, 0.0, 0.358887255191803, 0.12549062073230743, 0.25985634326934814, 0.16216887533664703, 0.445265531539917, 0.0]"
6691,"[0.0176226869225502, 0.0, 0.40224331617355347, 0.1213579922914505, 0.2613433301448822, 0.16255974769592285, 0.4062555432319641, 0.0]"
6692,"[0.017622796818614006, 0.0, 0.3651526868343353, 0.12353441119194031, 0.25899845361709595, 0.16219422221183777, 0.41681036353111267, 0.0]"
6693,"[0.017622273415327072, 0.0, 0.4698829650878906, 0.11342032998800278, 0.26328516006469727, 0.1631862074136734, 0.3340986967086792, 0.0]"
5243,"[0.017623063176870346, 0.0, 0.3062250316143036, 0.13240057229995728, 0.25875067710876465, 0.16170424222946167, 0.5135582685470581, 0.0]"
6694,"[0.017622921615839005, 0.0, 0.348762184381485, 0.12584374845027924, 0.25891533493995667, 0.16209127008914948, 0.4432417154312134, 0.0]"
6695,"[0.01762280985713005, 0.0, 0.3849240243434906, 0.12287089973688126, 0.2605692446231842, 0.16235241293907166, 0.41889768838882446, 0.0]"
274,"[0.017623629420995712, 0.0, 0.06879636645317078, 0.19690999388694763, 0.27383238077163696, 0.1596057265996933, 1.2929078340530396, 0.0]"
6696,"[0.017622899264097214, 0.0, 0.3682043254375458, 0.1225980669260025, 0.2589985430240631, 0.16225752234458923, 0.4093499183654785, 0.0]"
6697,"[0.0176229365170002, 0.0, 0.34228506684303284, 0.12627743184566498, 0.25879067182540894, 0.16199500858783722, 0.44894909858703613, 0.0]"
6698,"[0.017622821033000946, 0.0, 0.37149712443351746, 0.12256884574890137, 0.25904643535614014, 0.16235557198524475, 0.4087643027305603, 0.0]"
6699,"[0.01762268878519535, 0.0, 0.4111766517162323, 0.11820930987596512, 0.2605227530002594, 0.16267502307891846, 0.36911025643348694, 0.0]"
6700,"[0.017622971907258034, 0.0, 0.3335401117801666, 0.1288682222366333, 0.25926604866981506, 0.16196009516716003, 0.4781530499458313, 0.0]"
5246,"[0.01762247644364834, 0.0, 0.45776697993278503, 0.11267209053039551, 0.2618781328201294, 0.16303826868534088, 0.31490838527679443, 0.0]"
6701,"[0.017622752115130424, 0.0, 0.3834573030471802, 0.12277769297361374, 0.2603934109210968, 0.16229262948036194, 0.4166155457496643, 0.0]"
6702,"[0.017622731626033783, 0.0, 0.40143001079559326, 0.11918045580387115, 0.2599930465221405, 0.16245116293430328, 0.3753622770309448, 0.0]"
56,"[0.017623625695705414, 0.0, 0.0513429194688797, 0.2048737108707428, 0.27703869342803955, 0.15950389206409454, 1.3897464275360107, 0.0]"
5248,"[0.017618710175156593, 0.0, 1.3278454542160034, 0.05772176757454872, 0.3148048222064972, 0.17111192643642426, 0.001473352313041687, 0.0]"
6703,"[0.017622582614421844, 0.0, 0.4511696696281433, 0.11525838077068329, 0.2627153992652893, 0.1630503386259079, 0.35106581449508667, 0.0]"
6704,"[0.017622383311390877, 0.0, 0.46602463722229004, 0.11393424868583679, 0.26309671998023987, 0.1630650758743286, 0.34062397480010986, 0.0]"
6705,"[0.017622949555516243, 0.0, 0.32843878865242004, 0.12780243158340454, 0.2580183148384094, 0.16182522475719452, 0.4594758152961731, 0.0]"
6706,"[0.01762337237596512, 0.0, 0.2214377373456955, 0.13977548480033875, 0.25466060638427734, 0.16092722117900848, 0.5736085772514343, 0.0]"
6707,"[0.017623621970415115, 0.0, 0.03034810721874237, 0.215501070022583, 0.281247615814209, 0.1593223214149475, 1.52798330783844, 0.0]"
6708,"[0.017618652433156967, 0.0, 1.3181167840957642, 0.05833571031689644, 0.3140644431114197, 0.17106983065605164, 0.003409072756767273, 0.0]"
6709,"[0.017622679471969604, 0.0, 0.4168778955936432, 0.11608239263296127, 0.2597842514514923, 0.16274461150169373, 0.3421475887298584, 0.0]"
6710,"[0.017622370272874832, 0.0, 0.5139781832695007, 0.10468465834856033, 0.26268231868743896, 0.1635533571243286, 0.23617708683013916, 0.0]"
6711,"[0.017622698098421097, 0.0, 0.4128043055534363, 0.1210763081908226, 0.262382447719574, 0.1626286804676056, 0.41382643580436707, 0.0]"
6284,"[0.017622511833906174, 0.0, 0.4681837260723114, 0.11297652870416641, 0.2628408670425415, 0.16317850351333618, 0.3261573314666748, 0.0]"
6712,"[0.017622824758291245, 0.0, 0.3818890452384949, 0.12135766446590424, 0.25940799713134766, 0.1624137908220291, 0.39547601342201233, 0.0]"
4993,"[0.017622334882616997, 0.0, 0.5041642785072327, 0.1068807914853096, 0.2628574073314667, 0.16346587240695953, 0.2604557275772095, 0.0]"
49,"[0.01762283220887184, 0.0, 0.37405210733413696, 0.12439847737550735, 0.2605341374874115, 0.16224387288093567, 0.43475526571273804, 0.0]"
6713,"[0.017623018473386765, 0.0, 0.33141499757766724, 0.12890012562274933, 0.25925663113594055, 0.16191835701465607, 0.47674018144607544, 0.0]"
6714,"[0.01762254908680916, 0.0, 0.4539240002632141, 0.11405230313539505, 0.2622527480125427, 0.16304011642932892, 0.33178436756134033, 0.0]"
3639,"[0.017622344195842743, 0.0, 0.4867728650569916, 0.11180669814348221, 0.26409387588500977, 0.1634197235107422, 0.31619957089424133, 0.0]"
1614,"[0.017622603103518486, 0.0, 0.4185430407524109, 0.11870203912258148, 0.2612004280090332, 0.16269128024578094, 0.38062936067581177, 0.0]"
3617,"[0.017622826620936394, 0.0, 0.37634360790252686, 0.12334007024765015, 0.26013875007629395, 0.16234979033470154, 0.420681893825531, 0.0]"
6715,"[0.01762276142835617, 0.0, 0.37474554777145386, 0.12444892525672913, 0.26062995195388794, 0.1623431146144867, 0.43793654441833496, 0.0]"
1643,"[0.017623014748096466, 0.0, 0.3280738890171051, 0.12724508345127106, 0.25765132904052734, 0.1618557572364807, 0.44988948106765747, 0.0]"
6716,"[0.01762283779680729, 0.0, 0.3866916298866272, 0.1228531002998352, 0.2609151601791382, 0.1624148041009903, 0.42090076208114624, 0.0]"
1326,"[0.01762288622558117, 0.0, 0.3784177303314209, 0.1208791583776474, 0.2589949369430542, 0.1624000519514084, 0.38875293731689453, 0.0]"
6717,"[0.017622675746679306, 0.0, 0.4204285442829132, 0.11701589822769165, 0.26079902052879333, 0.1627177596092224, 0.35834676027297974, 0.0]"
3587,"[0.01762278378009796, 0.0, 0.3958553075790405, 0.11914569139480591, 0.2596752941608429, 0.16244885325431824, 0.37478435039520264, 0.0]"
4542,"[0.017622554674744606, 0.0, 0.4380723834037781, 0.11172720044851303, 0.25960665941238403, 0.16282495856285095, 0.298033207654953, 0.0]"
6718,"[0.01762286387383938, 0.0, 0.34785571694374084, 0.12720826268196106, 0.2593288719654083, 0.16202417016029358, 0.45666414499282837, 0.0]"
574,"[0.01762278564274311, 0.0, 0.37967628240585327, 0.12334712594747543, 0.26048800349235535, 0.1623895764350891, 0.4266442060470581, 0.0]"
1791,"[0.017618846148252487, 0.0, 1.2851303815841675, 0.05988004803657532, 0.3116699159145355, 0.17070934176445007, 0.009368166327476501, 0.0]"
6719,"[0.017622768878936768, 0.0, 0.3708761930465698, 0.12402945756912231, 0.2599673569202423, 0.16232818365097046, 0.42991018295288086, 0.0]"
6720,"[0.017623141407966614, 0.0, 0.31488025188446045, 0.12795324623584747, 0.2568798363208771, 0.16165350377559662, 0.45121169090270996, 0.0]"
516,"[0.01762288436293602, 0.0, 0.35838794708251953, 0.12687848508358002, 0.2604975998401642, 0.16213366389274597, 0.4651041626930237, 0.0]"
6721,"[0.017622800543904305, 0.0, 0.38652923703193665, 0.12105747312307358, 0.2596912980079651, 0.16240255534648895, 0.39531126618385315, 0.0]"
6722,"[0.017622746527194977, 0.0, 0.387190043926239, 0.11995911598205566, 0.2590600848197937, 0.16241991519927979, 0.3804498612880707, 0.0]"
3597,"[0.01762363500893116, 0.0, 0.08511042594909668, 0.18684989213943481, 0.26963528990745544, 0.15976643562316895, 1.158618450164795, 0.0]"
6723,"[0.01762303337454796, 0.0, 0.33988532423973083, 0.1253500133752823, 0.25785520672798157, 0.16195105016231537, 0.43210917711257935, 0.0]"
1646,"[0.017623627558350563, 0.0, 0.05736513435840607, 0.20210972428321838, 0.2759864032268524, 0.15952733159065247, 1.3603826761245728, 0.0]"
6724,"[0.01762263849377632, 0.0, 0.3894725441932678, 0.1237848699092865, 0.26151272654533386, 0.16236652433872223, 0.43408632278442383, 0.0]"
70,"[0.017623528838157654, 0.0, 0.21369975805282593, 0.13833437860012054, 0.2529621124267578, 0.1607893854379654, 0.5475629568099976, 0.0]"
4674,"[0.017622675746679306, 0.0, 0.4186152517795563, 0.1176232397556305, 0.26094481348991394, 0.16270534694194794, 0.3671018183231354, 0.0]"
6725,"[0.017622873187065125, 0.0, 0.3633878231048584, 0.12249791622161865, 0.2584771513938904, 0.1622380018234253, 0.40626102685928345, 0.0]"
6726,"[0.017623620107769966, 0.0, 0.03028501570224762, 0.2149069607257843, 0.28115519881248474, 0.15931925177574158, 1.5266269445419312, 0.0]"
4224,"[0.017622247338294983, 0.0, 0.5172650814056396, 0.10788585990667343, 0.26478496193885803, 0.16362328827381134, 0.2811066508293152, 0.0]"
3629,"[0.01762290671467781, 0.0, 0.3501112759113312, 0.12434917688369751, 0.25811317563056946, 0.16211798787117004, 0.4220184087753296, 0.0]"
6727,"[0.017622753977775574, 0.0, 0.3424370288848877, 0.12851716578006744, 0.2595768868923187, 0.16196270287036896, 0.479672372341156, 0.0]"
6728,"[0.017622491344809532, 0.0, 0.47761446237564087, 0.1116870641708374, 0.2629990577697754, 0.1631069779396057, 0.31066983938217163, 0.0]"
6729,"[0.01762308180332184, 0.0, 0.31685978174209595, 0.12982909381389618, 0.25807425379753113, 0.16172102093696594, 0.47842830419540405, 0.0]"
6730,"[0.01762269251048565, 0.0, 0.4099547863006592, 0.11735779792070389, 0.259922593832016, 0.16259530186653137, 0.3561321794986725, 0.0]"
6731,"[0.01762291043996811, 0.0, 0.37186363339424133, 0.12182492762804031, 0.25885209441185, 0.1621847152709961, 0.39728549122810364, 0.0]"
628,"[0.017623648047447205, 0.0, 0.1405637264251709, 0.1594214290380478, 0.25855526328086853, 0.16018067300319672, 0.8037490248680115, 0.0]"
6732,"[0.01762312650680542, 0.0, 0.30586856603622437, 0.13153912127017975, 0.2580784261226654, 0.16163519024848938, 0.5005519986152649, 0.0]"
6733,"[0.0176226906478405, 0.0, 0.4013134241104126, 0.1184682622551918, 0.2595682144165039, 0.1625320017337799, 0.3701746463775635, 0.0]"
6734,"[0.017622699961066246, 0.0, 0.41664737462997437, 0.11940169334411621, 0.26172980666160583, 0.16268779337406158, 0.3873450756072998, 0.0]"
5268,"[0.017622649669647217, 0.0, 0.41236698627471924, 0.11950252205133438, 0.26129820942878723, 0.16262169182300568, 0.38513922691345215, 0.0]"
6735,"[0.01762237958610058, 0.0, 0.4892883002758026, 0.11202555894851685, 0.26442477107048035, 0.16343015432357788, 0.3254711627960205, 0.0]"
5651,"[0.017622940242290497, 0.0, 0.32634469866752625, 0.12963049113750458, 0.2589988708496094, 0.1617860645055771, 0.48543477058410645, 0.0]"
1686,"[0.017622975632548332, 0.0, 0.34680575132369995, 0.12847991287708282, 0.2603255808353424, 0.1621534377336502, 0.48055726289749146, 0.0]"
3612,"[0.017622502520680428, 0.0, 0.4482415020465851, 0.11531749367713928, 0.2622690200805664, 0.16299061477184296, 0.3482082784175873, 0.0]"
6736,"[0.0176226906478405, 0.0, 0.44076311588287354, 0.11382285505533218, 0.2606537938117981, 0.1628393530845642, 0.3190375566482544, 0.0]"
3627,"[0.01762363128364086, 0.0, 0.06988370418548584, 0.19541221857070923, 0.27320796251296997, 0.15961143374443054, 1.2714298963546753, 0.0]"
4747,"[0.017622482031583786, 0.0, 0.4411802291870117, 0.1148705780506134, 0.26135480403900146, 0.16283144056797028, 0.33291029930114746, 0.0]"
6737,"[0.017622865736484528, 0.0, 0.35317307710647583, 0.12495454400777817, 0.2587883770465851, 0.16201893985271454, 0.434495747089386, 0.0]"
6738,"[0.017622755840420723, 0.0, 0.3791755437850952, 0.12383323162794113, 0.26053759455680847, 0.16240473091602325, 0.43013614416122437, 0.0]"
3622,"[0.017622699961066246, 0.0, 0.40119773149490356, 0.11939132958650589, 0.2602662444114685, 0.1624639481306076, 0.3772812485694885, 0.0]"
147,"[0.017622793093323708, 0.0, 0.3742256760597229, 0.12136050313711166, 0.2586749494075775, 0.16233637928962708, 0.393871545791626, 0.0]"
4644,"[0.017623625695705414, 0.0, 0.05146472156047821, 0.2047300487756729, 0.2768753170967102, 0.15946494042873383, 1.389871597290039, 0.0]"
6739,"[0.017622902989387512, 0.0, 0.36785680055618286, 0.12550264596939087, 0.2603229284286499, 0.1621052473783493, 0.44650208950042725, 0.0]"
6740,"[0.0176225658506155, 0.0, 0.4304180145263672, 0.11533316224813461, 0.260633647441864, 0.16281509399414062, 0.3361181914806366, 0.0]"
6741,"[0.017622478306293488, 0.0, 0.45237594842910767, 0.11624409258365631, 0.2632947862148285, 0.16298808157444, 0.3673100471496582, 0.0]"
4668,"[0.017618494108319283, 0.0, 1.3474427461624146, 0.05693242698907852, 0.3159760534763336, 0.171385258436203, 0.0, 0.0]"
4692,"[0.017622755840420723, 0.0, 0.4034128785133362, 0.11970585584640503, 0.26076170802116394, 0.162562295794487, 0.3861904740333557, 0.0]"
6742,"[0.01762273907661438, 0.0, 0.3875386416912079, 0.12134651839733124, 0.25983721017837524, 0.16242943704128265, 0.39470604062080383, 0.0]"
1633,"[0.017622672021389008, 0.0, 0.38011109828948975, 0.12371446192264557, 0.26047930121421814, 0.16241350769996643, 0.429951012134552, 0.0]"
4662,"[0.01762271486222744, 0.0, 0.4137173295021057, 0.11810211837291718, 0.2606891393661499, 0.1625959873199463, 0.36712777614593506, 0.0]"
6743,"[0.017623092979192734, 0.0, 0.29964712262153625, 0.13135914504528046, 0.25726011395454407, 0.16153812408447266, 0.49416404962539673, 0.0]"
3634,"[0.01762302778661251, 0.0, 0.3216993808746338, 0.13118793070316315, 0.2595688998699188, 0.1618773639202118, 0.5063570737838745, 0.0]"
6744,"[0.017622774466872215, 0.0, 0.3841976523399353, 0.11972212046384811, 0.25876402854919434, 0.16230256855487823, 0.37430068850517273, 0.0]"
5674,"[0.017623621970415115, 0.0, 0.03620433807373047, 0.21308568120002747, 0.28055375814437866, 0.1594386100769043, 1.50172758102417, 0.0]"
6745,"[0.017623623833060265, 0.0, 0.047086864709854126, 0.20703771710395813, 0.27775150537490845, 0.15944918990135193, 1.4182422161102295, 0.0]"
6746,"[0.017622731626033783, 0.0, 0.3974238932132721, 0.11927344650030136, 0.2596904933452606, 0.16248159110546112, 0.3774111270904541, 0.0]"
1170,"[0.017622951418161392, 0.0, 0.3552141785621643, 0.12506414949893951, 0.2594849765300751, 0.16210971772670746, 0.4359341263771057, 0.0]"
6747,"[0.017623014748096466, 0.0, 0.3396741449832916, 0.1276284009218216, 0.2590734660625458, 0.1619962751865387, 0.45974618196487427, 0.0]"
2706,"[0.017618346959352493, 0.0, 1.3898035287857056, 0.054879143834114075, 0.31907960772514343, 0.17171786725521088, 0.0, 0.0]"
6748,"[0.017623361200094223, 0.0, 0.2406536191701889, 0.13645276427268982, 0.25456324219703674, 0.16111332178115845, 0.5341368317604065, 0.0]"
881,"[0.01762363128364086, 0.0, 0.07611815631389618, 0.19256514310836792, 0.2719762921333313, 0.1597083956003189, 1.2326083183288574, 0.0]"
6347,"[0.0176225695759058, 0.0, 0.43155917525291443, 0.11740696430206299, 0.26191017031669617, 0.16280756890773773, 0.3642268776893616, 0.0]"
628,"[0.017623648047447205, 0.0, 0.1405637264251709, 0.1594214290380478, 0.25855526328086853, 0.16018067300319672, 0.8037490248680115, 0.0]"
4568,"[0.017623627558350563, 0.0, 0.06431514024734497, 0.19778020679950714, 0.27411720156669617, 0.15957486629486084, 1.301601767539978, 0.0]"
6277,"[0.017622780054807663, 0.0, 0.37746328115463257, 0.12188153713941574, 0.2594859004020691, 0.16243614256381989, 0.4031670093536377, 0.0]"
