mark,userName,p_id
Accepted,wxx999,P1067
Compile Error,qshboy,P1067
Unaccepted,Joey_007,P1067
Unaccepted,H1910819094,P1067
Accepted,edr_saverr,P1067
Unaccepted,edr_saverr,P1067
Accepted,YIking,P1067
Unaccepted,YIking,P1067
Accepted,Future_Maker,P1067
Unaccepted,Future_Maker,P1067
Unaccepted,chw081024,P1067
Accepted,蒟蒻___Rubbish,P1067
Unaccepted,黄诗宇,P1067
Accepted,wangqiankun,P1067
Unaccepted,wangqiankun,P1067
Accepted,张翔宇祖爷爷,P1067
Accepted,920106970140wxc,P1067
Compile Error,920106970140wxc,P1067
Unaccepted,920106970140wxc,P1067
Accepted,Jeremy_Mandel,P1067
Unaccepted,Jeremy_Mandel,P1067
Accepted,ffsdj,P1067
Unaccepted,ffsdj,P1067
Accepted,CCKKRR,P1067
Accepted,nuaa_li,P1067
Unaccepted,nuaa_li,P1067
Accepted,姚文烨123,P1067
Compile Error,姚文烨123,P1067
Unaccepted,姚文烨123,P1067
Accepted,饮尽风雪_,P1067
Unaccepted,饮尽风雪_,P1067
Accepted,超能少年飞,P1067
Accepted,7_26,P1067
Compile Error,7_26,P1067
Unaccepted,wang_____,P1067
Unaccepted,guoyajin,P1068
Accepted,he20081213,P1068
Accepted,1225zhu,P1068
Unaccepted,cliiiiii,P1068
Accepted,Naisev,P1068
Unaccepted,1225zhu,P1068
Accepted,huyanjueluowei,P1068
Accepted,fj_jun,P1068
Accepted,sky_trace,P1068
Unaccepted,sky_trace,P1068
Accepted,20翟龙飞,P1068
Accepted,Eternel_KcR,P1068
Unaccepted,20翟龙飞,P1068
Compile Error,Eternel_KcR,P1068
Compile Error,20翟龙飞,P1068
Accepted,ACM000,P1068
Accepted,帅气的小傻缺,P1068
Accepted,wzy13222210775,P1068
Accepted,zhangQAQ,P1068
Compile Error,帅气的小傻缺,P1068
Unaccepted,帅气的小傻缺,P1068
Accepted,makeit_nature,P1068
Unaccepted,wzy13222210775,P1068
Unshown,,P1068
Accepted,憨批一个233,P1068
Accepted,STXX2004SFX,P1068
Accepted,cld186846,P1068
Unaccepted,cld186846,P1068
Accepted,chuangranduyin,P1068
Accepted,wasdzxc,P1068
Unaccepted,chuangranduyin,P1068
Unaccepted,wasdzxc,P1068
Accepted,手可摘星辰ft,P1068
Accepted,Aaron_zls,P1068
Compile Error,Aaron_zls,P1068
Unaccepted,Aaron_zls,P1068
Accepted,FURUF,P1068
Accepted,tsxk,P1068
Unaccepted,tsxk,P1068
Compile Error,tsxk,P1068
Unaccepted,snipper04,P1068
Compile Error,snipper04,P1068
Accepted,hellofyb,P1068
Unaccepted,hellofyb,P1068
Accepted,zm000123,P1068
Accepted,murphy521,P1068
Unaccepted,murphy521,P1068
Accepted,H1306741,P1068
Accepted,t20020125,P1068
Accepted,FatCat0213,P1068
Accepted,小丸小丸子,P1068
Unaccepted,小丸小丸子,P1068
Accepted,Dear_Fan,P1068
Accepted,xwj54455637,P1068
Unaccepted,xwj54455637,P1068
Unaccepted,Dear_Fan,P1068
Accepted,wziyi,P1068
Accepted,vinaaaaa,P1068
Accepted,Angela_0923,P1068
Unaccepted,hhxxo,P1068
Accepted,alittlebear,P1068
Unaccepted,vinaaaaa,P1068
Unaccepted,alittlebear,P1068
Accepted,xiaoguo123,P1068
Unaccepted,xiaoguo123,P1068
Accepted,qiong,P1068
Compile Error,F05lishihao,P1068
Accepted,lrz20090730,P1068
Accepted,sanshisan,P1068
Accepted,Dongshi,P1068
Unaccepted,Dongshi,P1068
Accepted,lir660,P1068
Accepted,huanyan,P1068
Unaccepted,huanyan,P1068
Accepted,ecoles,P1068
Unaccepted,ecoles,P1068
Accepted,深圳李衍贤,P1068
Unaccepted,深圳李衍贤,P1068
Accepted,徐恺,P1068
Accepted,yangyuxiang,P1068
Accepted,STXX2004ZXG,P1068
Accepted,STXXZP,P1068
Unaccepted,yangyuxiang,P1068
Unaccepted,STXXZP,P1068
Compile Error,STXXZP,P1068
Accepted,宸语,P1068
Accepted,Fdfsjr,P1068
Compile Error,宸语,P1068
Unaccepted,STXX2004ZXG,P1068
Unaccepted,Fdfsjr,P1068
Accepted,Zelos,P1068
Unaccepted,Zelos,P1068
Accepted,所有人的爸爸,P1068
Accepted,wuzibin,P1068
Unaccepted,宸语,P1068
Accepted,wyy2002,P1068
Unaccepted,wyy2002,P1068
Accepted,5201314feifei,P1068
Accepted,余桂彪123,P1068
Unaccepted,5201314feifei,P1068
Accepted,zhouzijian2000,P1068
Accepted,2011ljy,P1068
Accepted,小洋芋,P1068
Accepted,落雨廾匸,P1068
Accepted,CristianoRonaldo7liu,P1068
Unaccepted,CristianoRonaldo7liu,P1068
Compile Error,CristianoRonaldo7liu,P1068
Accepted,是文文君啊,P1068
Unaccepted,smile8017,P1068
Compile Error,smile8017,P1068
Accepted,F1ux,P1068
Unaccepted,lilang,P1068
Unaccepted,终焉夜夜猫子,P1068
Compile Error,终焉夜夜猫子,P1068
Unaccepted,magiccode_021,P1068
Accepted,lyx4188,P1068
Accepted,songziyan,P1068
Unaccepted,songziyan,P1068
Compile Error,songziyan,P1068
Accepted,CHW060916,P1068
Accepted,天下皆白_,P1068
Unaccepted,天下皆白_,P1068
Unaccepted,CHW060916,P1068
Accepted,nightmare256,P1068
Unaccepted,nightmare256,P1068
Accepted,Na_intern,P1068
Accepted,jczw_fanziqian,P1068
Unaccepted,jczw_fanziqian,P1068
Accepted,lp2018,P1068
Unaccepted,lp2018,P1068
Accepted,chhcolee,P1068
Unaccepted,fishead,P1068
Accepted,还在路上,P1068
Unaccepted,还在路上,P1068
Accepted,kongbai12300,P1068
Accepted,Him雷NOIP,P1068
Unaccepted,Him雷NOIP,P1068
Unaccepted,kongbai12300,P1068
Accepted,小丑炮弹,P1068
Unaccepted,小丑炮弹,P1068
Accepted,浪迪,P1068
Accepted,whffams,P1068
Compile Error,whffams,P1068
Unaccepted,浪迪,P1068
Accepted,_动态规划_,P1068
Unaccepted,_动态规划_,P1068
Accepted,JYJNHT,P1068
Accepted,海英,P1068
Accepted,忧云神往,P1068
Accepted,Sgcrl666,P1068
Accepted,高远哲,P1068
Unaccepted,高远哲,P1068
Accepted,zhubingyan,P1068
Unaccepted,zhubingyan,P1068
Accepted,wjk666789,P1068
Unaccepted,wjk666789,P1068
Accepted,KernelCurry,P1068
Accepted,song_123,P1068
Accepted,xiayu070504,P1068
Unaccepted,song_123,P1068
Unaccepted,ZeroMax,P1068
Unaccepted,xiayu070504,P1068
Unaccepted,dawn1206,P1068
Accepted,Daiyazhuo567,P1068
Accepted,Harlotte,P1068
Unaccepted,Daiyazhuo567,P1068
Compile Error,Daiyazhuo567,P1068
Accepted,我是一个小hnz,P1068
Unaccepted,yechengzhi,P1068
Accepted,Hacket,P1068
Compile Error,Hacket,P1068
Accepted,yuanjiabao,P1068
Unaccepted,w1952162014,P1068
Accepted,咬金陪你玩,P1068
Unaccepted,Harlotte,P1068
Accepted,yaochenjun,P1068
Accepted,kingco,P1068
Accepted,yestin,P1068
Compile Error,yestin,P1068
Unaccepted,yaochenjun,P1068
Unaccepted,我是一个小hnz,P1068
Unaccepted,秦岭,P1068
Accepted,LinhuaZou,P1068
Unaccepted,LinhuaZou,P1068
Accepted,Aa0815,P1068
Unaccepted,kkksc020,P1068
Accepted,tongzhenxuan,P1068
Compile Error,kkksc020,P1068
Unaccepted,Aa0815,P1068
Accepted,Ciro727,P1068
Unaccepted,Ciro727,P1068
Accepted,kdsajf,P1068
Accepted,puppet52,P1068
Unaccepted,puppet52,P1068
Accepted,输入电饭锅,P1068
Accepted,zhujiana,P1068
Compile Error,zhujiana,P1068
Accepted,于一九,P1068
Unaccepted,于一九,P1068
Accepted,adil,P1068
Accepted,LQW0603,P1068
Accepted,cgy20080927,P1068
Unaccepted,cgy20080927,P1068
Unaccepted,LQW0603,P1068
Accepted,zxz2009,P1068
Accepted,长街旧人,P1068
Unaccepted,长街旧人,P1068
Compile Error,zxz2009,P1068
Accepted,demonstrate_123,P1068
Unaccepted,demonstrate_123,P1068
Accepted,柳易辰,P1068
Unaccepted,柳易辰,P1068
Compile Error,柳易辰,P1068
Accepted,Williamzww,P1068
Accepted,yeszy,P1068
Unaccepted,yeszy,P1068
Accepted,SoR_Pioneer,P1068
Unaccepted,SoR_Pioneer,P1068
Accepted,A_Konnyaku,P1068
Unaccepted,A_Konnyaku,P1068
Accepted,高雨桐gyt,P1068
Accepted,18851193583guo,P1068
Unaccepted,18851193583guo,P1068
Accepted,yqs2530950074,P1068
Unaccepted,yqs2530950074,P1068
Accepted,iwrfjwoiejfg,P1068
Compile Error,iwrfjwoiejfg,P1068
Accepted,hf65535,P1068
Accepted,Alice_Tony,P1068
Accepted,gch080101,P1068
Accepted,任宇宸,P1068
Accepted,学编程的朝午,P1068
Unaccepted,CodeDaniel,P1068
Accepted,Songyilei,P1068
Accepted,Bady,P1068
Accepted,kalaxiaoke,P1068
Unaccepted,rdstihz,P1069
Accepted,lrz20090730,P1069
Unaccepted,111aA3,P1069
Accepted,_动态规划_,P1069
Unaccepted,big_sb,P1069
Unaccepted,song_123,P1069
Compile Error,song_123,P1069
Compile Error,big_sb,P1069
Compile Error,ouyangchunrui,P1069
Unaccepted,ouyangchunrui,P1069
Accepted,jjb_coder,P1069
Accepted,Hacket,P1069
Unaccepted,jjb_coder,P1069
Accepted,TakeOnMe,P1069
Accepted,luyanfei78,P1069
Accepted,Jerry_Zhou,P1069
Compile Error,Jerry_Zhou,P1069
Unaccepted,TakeOnMe,P1069
Unaccepted,ZZN1204,P1069
Accepted,little_penguin73,P1069
Unaccepted,QZJ666,P1069
Accepted,杨皓晨,P1069
Unshown,,P1069
Accepted,tan_t_zircon,P1069
Unaccepted,tan_t_zircon,P1069
Accepted,文翰敬山,P1069
Accepted,mengwuAb,P1069
Unaccepted,mengwuAb,P1069
Accepted,max177,P1069
Accepted,lemu,P1069
Unaccepted,lemu,P1069
Accepted,P11011,P1069
Unaccepted,P11011,P1069
Compile Error,P11011,P1069
Accepted,Langdao_Zhang,P1069
Unaccepted,Langdao_Zhang,P1069
Accepted,魏振豪,P1069
Unaccepted,魏振豪,P1069
Accepted,gsdagag_,P1069
Unaccepted,gsdagag_,P1069
Accepted,TYOI死肥宅,P1069
Unaccepted,TYOI死肥宅,P1069
Accepted,besthandsome,P1069
Unaccepted,besthandsome,P1069
Accepted,vivaldi,P1069
Unaccepted,vivaldi,P1069
Accepted,iakioiiakioi,P1069
Unaccepted,iakioiiakioi,P1069
Accepted,罗凯旋,P1069
Unaccepted,罗凯旋,P1069
Accepted,zzyyll,P1069
Unaccepted,zzyyll,P1069
Accepted,Zaphkiel,P1069
Unaccepted,Zaphkiel,P1069
Accepted,PSRL,P1069
Unaccepted,PSRL,P1069
Compile Error,PSRL,P1069
Unaccepted,IIIIIIcode,P1069
Accepted,Lee666666,P1069
Unaccepted,Lee666666,P1069
Accepted,幽期不负言,P1069
Accepted,softsun,P1069
Compile Error,魏振豪,P1069
Accepted,赵诗妍,P1069
Accepted,liuxinyu123,P1069
Accepted,httohu,P1069
Unaccepted,httohu,P1069
Accepted,mistakes,P1069
Unaccepted,mistakes,P1069
Accepted,starry2349,P1069
Unaccepted,starry2349,P1069
Compile Error,starry2349,P1069
Accepted,A宋锦瑞A,P1069
Unaccepted,A宋锦瑞A,P1069
Accepted,Linzijun080806,P1069
Compile Error,Linzijun080806,P1069
Accepted,来冲一个奖,P1069
Unaccepted,来冲一个奖,P1069
Accepted,tyoi女装大佬,P1069
Unaccepted,tyoi女装大佬,P1069
Accepted,SZ_Dong,P1069
Accepted,kkio,P1069
Accepted,wind2018,P1069
Unaccepted,wind2018,P1069
Accepted,0_1_0,P1069
Unaccepted,0_1_0,P1069
Unaccepted,luyanfei78,P1069
Unaccepted,QcpyWcpyQ,P1069
Accepted,zhangrongsen,P1069
Accepted,daichenxi,P1069
Accepted,STEVEN66,P1069
Accepted,s251258132,P1069
Unaccepted,s251258132,P1069
Accepted,deng888,P1069
Unaccepted,sw06_lanjie,P1069
Unaccepted,sw06_xiaojinyiyi,P1069
Unaccepted,sw06_zhangyangquan,P1069
Accepted,sw06_zhangyangquan,P1069
Accepted,hnust_xiaoshun,P1069
Unaccepted,hnust_xiaoshun,P1069
Accepted,liusu123456,P1069
Unaccepted,liusu123456,P1069
Accepted,Detheareta子非鱼,P1069
Accepted,QSsyk,P1069
Unaccepted,QSsyk,P1069
Unaccepted,futz12,P1069
Unaccepted,lyc_lb,P1069
Unaccepted,tianxi,P1069
Accepted,win_信,P1069
Accepted,sqh_let_it_be,P1069
Accepted,愚末语tenseTL,P1069
Unaccepted,愚末语tenseTL,P1069
Accepted,♂♂♂,P1069
Accepted,lijuncheng,P1069
Accepted,Evil_spirit,P1069
Accepted,WangYanRobin,P1069
Accepted,btlllbill,P1069
Unaccepted,btlllbill,P1069
Accepted,Summery,P1069
Unaccepted,Summery,P1069
Accepted,文艺平衡树,P1069
Unaccepted,文艺平衡树,P1069
Accepted,「lbwnb」,P1069
Accepted,ackerman,P1069
Unaccepted,ackerman,P1069
Accepted,一个用户名,P1069
Unaccepted,一个用户名,P1069
Accepted,风散稻香,P1069
Compile Error,风散稻香,P1069
Accepted,Chameleon216,P1069
Unaccepted,Chameleon216,P1069
Unaccepted,风散稻香,P1069
Accepted,黄宇轩hyx,P1069
Unaccepted,黄宇轩hyx,P1069
Accepted,暗影韶光,P1069
Accepted,Zhaoyiao2008,P1069
Unaccepted,Zhaoyiao2008,P1069
Accepted,Uncleacc,P1069
Unaccepted,Uncleacc,P1069
Accepted,lrz20090730,P1070
Unaccepted,guanjinquan,P1070
Accepted,guanjinquan,P1070
Unaccepted,Hacket,P1070
Accepted,xiaogao1398,P1070
Unaccepted,xiaogao1398,P1070
Unaccepted,sw01_zhangjiaxin,P1070
Unaccepted,wl01_jinwentao,P1070
Unaccepted,chenzhining,P1070
Unaccepted,zhouliangjun,P1070
Unaccepted,yezixin200110,P1070
Unaccepted,suhongji,P1070
Unaccepted,zhangyuan20020209,P1070
Unaccepted,wangzixuan20020515,P1070
Accepted,wangzixuan20020515,P1070
Accepted,anthonyaaabc,P1070
Accepted,算法少女☆Omega,P1070
Unaccepted,算法少女☆Omega,P1070
Unshown,,P1070
Accepted,汉关秦月,P1070
Accepted,HotRodChen,P1070
Accepted,赵诗妍,P1070
Accepted,边缘白鸟,P1070
Unaccepted,边缘白鸟,P1070
Accepted,mactavish39,P1070
Unaccepted,mactavish39,P1070
Accepted,MetalAngel,P1070
Accepted,walk_alone,P1070
Unaccepted,walk_alone,P1070
Accepted,deng888,P1070
Accepted,liusu123456,P1070
Accepted,絵飛ヾ的魚。,P1070
Accepted,bbbzzx,P1070
Accepted,_Xiao,P1070
Unaccepted,_Xiao,P1070
Unaccepted,win_信,P1070
Accepted,sqh_let_it_be,P1070
Accepted,我有亿点菜,P1070
Unaccepted,我有亿点菜,P1070
Unaccepted,lijuncheng,P1070
Accepted,sunshine被注册了,P1070
Accepted,祈愿救济者,P1070
Unaccepted,MetalAngel,P1070
Accepted,Zhaoyiao2008,P1070
Accepted,Nomo_,P1070
Unaccepted,longlongDmoom,P1070
Accepted,whzx,P1070
Unaccepted,whzx,P1070
Accepted,DreamingBoyWonders,P1070
Accepted,ZZZ2007,P1070
Accepted,土块卢本伟,P1070
Accepted,18923239339hhh,P1070
Accepted,zifanwang,P1070
Accepted,zzx23362838,P1070
Unaccepted,zzx23362838,P1070
Unaccepted,colin2008,P1070
Accepted,colin2008,P1070
Compile Error,colin2008,P1070
Unaccepted,EGalahad,P1070
Compile Error,EGalahad,P1070
Accepted,Syxxhxh3,P1070
Unaccepted,天下皆白_,P1070
Accepted,LRC0511,P1070
Accepted,wa声一二三四片,P1070
Unaccepted,wa声一二三四片,P1070
Unaccepted,88mmFlak,P1070
Accepted,strcat,P1070
Unaccepted,strcat,P1070
Accepted,烤鸡翅,P1070
Accepted,ZHC20080808,P1070
Unaccepted,ZHC20080808,P1070
Unaccepted,IrAly_Cat,P1070
Accepted,IrAly_Cat,P1070
Accepted,天下吴双,P1070
Unaccepted,天下吴双,P1070
Accepted,zhou9320,P1070
Unaccepted,zhou9320,P1070
Accepted,天下皆白_,P1070
Accepted,元宝123456,P1070
Unaccepted,元宝123456,P1070
Accepted,2007ztr,P1070
Accepted,普天下莫巨佬,P1070
Compile Error,m781015,P1070
Accepted,wed231,P1070
Accepted,是秋夕丫,P1070
Unaccepted,是秋夕丫,P1070
Unknown Error,Lyh56789,P1070
Accepted,dongmo_qcq,P1070
Unaccepted,dongmo_qcq,P1070
Unaccepted,ZHONGGUOREN,P1070
Accepted,一嘟噜肉,P1070
Accepted,C1R1A1E1F1,P1070
Accepted,PF9999,P1070
Accepted,liumengzhen,P1070
Accepted,expwmh,P1070
Unaccepted,expwmh,P1070
Accepted,yunbh,P1070
Accepted,☯☯枫☯☯,P1070
Accepted,DarkMaple,P1070
Accepted,cat98132,P1070
Accepted,钟胡气球兵,P1070
Accepted,xzit20200505140,P1070
Unaccepted,20200505229杨旭东,P1070
Unaccepted,xzit20200507206,P1070
Accepted,lesliewong,P1070
Unaccepted,lesliewong,P1070
Compile Error,lesliewong,P1070
Accepted,JZSXLFM,P1070
Unaccepted,铁锅炖阿奈,P1070
Accepted,Leon1995,P1070
Unaccepted,Leon1995,P1070
Accepted,shengyingsong123,P1070
Accepted,niz3,P1070
Accepted,J26jy,P1070
Accepted,SEVEN374,P1070
Accepted,yp001,P1070
Accepted,andychen2012,P1070
Accepted,卢冠光heyohe,P1070
Accepted,解忧杂货店刘,P1070
Unaccepted,解忧杂货店刘,P1070
Unaccepted,qiujunjie,P1070
Unaccepted,yg_hy,P1070
Accepted,cailu15036579247,P1070
Accepted,jackyzhu,P1070
Unaccepted,jackyzhu,P1070
Accepted,gaohaoxuan,P1070
Unaccepted,andychen2012,P1070
Accepted,panqinzi,P1070
Accepted,心梦,P1070
Accepted,zimujunqwq,P1070
Unaccepted,zimujunqwq,P1070
Accepted,Huangzc,P1070
Unaccepted,Huangzc,P1070
Unaccepted,浩诚,P1070
Accepted,Gast,P1070
Unaccepted,Gast,P1070
Accepted,StarWar123,P1070
Accepted,李相赫233,P1070
Unaccepted,李相赫233,P1070
Unaccepted,lirunlai,P1070
Unaccepted,Angass,P1070
Unknown Error,309David,P1070
Unaccepted,309David,P1070
Accepted,zaozao_zmx,P1070
Compile Error,zaozao_zmx,P1070
Unaccepted,zaozao_zmx,P1070
Accepted,jiangyanheng,P1070
Unaccepted,Lyf_pvd_V,P1070
Unaccepted,FJ·不觉·莫笑,P1070
Accepted,336699bao,P1070
Accepted,陌梦染兮,P1070
Unaccepted,陌梦染兮,P1070
Accepted,NYYuruirui,P1070
Unaccepted,NYYuruirui,P1070
Accepted,debate,P1070
Accepted,妙妙蒟蒻,P1070
Unaccepted,debate,P1070
Accepted,nyto45,P1070
Unaccepted,nyto45,P1070
Unaccepted,Wan20030924,P1070
Accepted,Wan20030924,P1070
Accepted,wuyue2005,P1070
Unaccepted,wuyue2005,P1070
Accepted,Hex_233,P1070
Unaccepted,Hex_233,P1070
Accepted,aeiou,P1070
Unaccepted,aeiou,P1070
Accepted,Miss_dijkstra,P1070
Unaccepted,FanYuCx,P1070
Accepted,fisheep,P1070
Unaccepted,fisheep,P1070
Compile Error,fisheep,P1070
Accepted,yewanxingkong,P1070
Unaccepted,yewanxingkong,P1070
Compile Error,Miss_dijkstra,P1070
Accepted,lianliangyu,P1070
Unaccepted,沧海映繁星,P1070
Accepted,yhzt1,P1070
Accepted,LYQFW21,P1070
Unaccepted,LYQFW21,P1070
Accepted,dongrxl,P1070
Unaccepted,dongrxl,P1070
Accepted,Oolakua,P1071
Unaccepted,Oolakua,P1071
Accepted,gyh13372544403,P1071
Unaccepted,gyh13372544403,P1071
Accepted,fenglaixi,P1071
Accepted,hellofyb,P1071
Unaccepted,hellofyb,P1071
Accepted,山楂树之恋,P1071
Accepted,Ryan▄︻═┳,P1071
Accepted,自由的小鱼,P1071
Unaccepted,自由的小鱼,P1071
Compile Error,自由的小鱼,P1071
Accepted,lrz20090730,P1071
Waiting,lrz20090730,P1071
Compile Error,lrz20090730,P1071
Accepted,Na_intern,P1071
Unaccepted,Na_intern,P1071
Unshown,,P1071
Accepted,zhouemma,P1071
Unaccepted,zhouemma,P1071
Accepted,return_plus,P1071
Unaccepted,return_plus,P1071
Accepted,Zhouyunkai0117,P1071
Accepted,黑肉布瑞,P1071
Accepted,千里之外,P1071
Accepted,Hacket,P1071
Accepted,yhz_determined,P1071
Accepted,lijiayou,P1071
Accepted,hujin,P1071
Accepted,清风随缘,P1071
Accepted,huangdou531,P1071
Unaccepted,huangdou531,P1071
Unaccepted,showstarpro,P1071
Accepted,GTAyin,P1071
Accepted,zyy66666,P1071
Unaccepted,zyy66666,P1071
Accepted,WangYanRobin,P1071
Accepted,Believer2,P1071
Unaccepted,Believer2,P1071
Unaccepted,_icarus,P1071
Accepted,demonstrate_123,P1071
Accepted,一叶之青,P1071
Unaccepted,一叶之青,P1071
Accepted,ZHOUzhiyuan123,P1071
Accepted,一个用户名,P1071
Unaccepted,James213,P1071
Accepted,James213,P1071
Accepted,hjhhhhhh,P1071
Unaccepted,hjhhhhhh,P1071
Accepted,无人之境,P1071
Accepted,yydsxtm,P1071
Unaccepted,yydsxtm,P1071
Accepted,Iamcoding,P1071
Accepted,杜汶泽dudu,P1071
Accepted,zhouz,P1071
Unaccepted,zhouz,P1071
Unaccepted,_Zhao,P1071
Accepted,JYFHYX,P1071
Accepted,hushengxi,P1071
Unaccepted,hushengxi,P1071
Accepted,_Life_,P1071
Accepted,sqh_let_it_be,P1071
Accepted,HFLY,P1071
Compile Error,HFLY,P1071
Accepted,WaRriorSThunder,P1071
Unaccepted,WaRriorSThunder,P1071
Accepted,超越奔驰,P1071
Accepted,银伴战电,P1071
Accepted,blackman,P1071
Unaccepted,blackman,P1071
Accepted,11a11b,P1071
Accepted,cwz070605,P1071
Unaccepted,luck_zihao,P1071
Accepted,wushuai,P1071
Compile Error,wushuai,P1071
Unaccepted,wushuai,P1071
Unaccepted,亚丁的衔蝉奴,P1071
Accepted,Zwb3212363343,P1071
Accepted,ulrica_AKall,P1071
Unaccepted,180993751zuo,P1071
Accepted,Tianxn,P1071
Unaccepted,Tianxn,P1071
Accepted,s251258132,P1071
Accepted,深远栗川,P1071
Accepted,IT之家,P1071
Unaccepted,IT之家,P1071
Accepted,cowboyzzy,P1071
Unaccepted,cowboyzzy,P1071
Accepted,六水,P1071
Unaccepted,六水,P1071
Unaccepted,yq_ma1975,P1071
Compile Error,六水,P1071
Unaccepted,LIUBOWEN,P1071
Unaccepted,hanserのawei,P1071
Accepted,cl2657064884,P1071
Compile Error,cl2657064884,P1071
Compile Error,hanserのawei,P1071
Accepted,Morning_Glory1,P1071
Unaccepted,Morning_Glory1,P1071
Accepted,叶凌邱,P1071
Accepted,JimmyDong,P1071
Unaccepted,JimmyDong,P1071
Accepted,AH3323342925,P1071
Unaccepted,叶凌邱,P1071
Unaccepted,PollutionMap,P1071
Compile Error,PollutionMap,P1071
Unaccepted,AH3323342925,P1071
Accepted,syy981201,P1071
Unaccepted,syy981201,P1071
Compile Error,syy981201,P1071
Accepted,乱世清浅,P1071
Accepted,kongkongk,P1071
Unaccepted,乱世清浅,P1071
Accepted,SakuraK,P1071
Unaccepted,SakuraK,P1071
Accepted,y920106970108,P1071
Unaccepted,The_laughter,P1071
Unaccepted,y920106970108,P1071
Accepted,WHY919113250213,P1071
Unaccepted,WHY919113250213,P1071
Accepted,青莲梵音,P1071
Accepted,ZSW919106840347,P1071
Unaccepted,ZSW919106840347,P1071
Compile Error,ZSW919106840347,P1071
Accepted,DYF920106840601,P1071
Unaccepted,DYF920106840601,P1071
Accepted,ZRJ920106840443,P1071
Accepted,ylorau,P1071
Unaccepted,ylorau,P1071
Accepted,LX920106840422,P1071
Unaccepted,LX920106840422,P1071
Compile Error,ylorau,P1071
Accepted,NJUST920106840103,P1071
Unaccepted,JeffreyMei,P1071
Accepted,SD920106840507,P1071
Compile Error,SD920106840507,P1071
Unaccepted,李某某°,P1071
Unaccepted,张诣博0814,P1071
Accepted,天不生我二狗,P1071
Compile Error,920106970129QJY,P1071
Accepted,svithjod,P1071
Accepted,djh920106840115,P1071
Accepted,CH920106840501,P1071
Compile Error,CH920106840501,P1071
Accepted,YSQ920106840138,P1071
Unaccepted,920106840433WH,P1071
Accepted,Mucccc,P1071
Unaccepted,Mucccc,P1071
Compile Error,Mucccc,P1071
Accepted,WLin_,P1071
Accepted,920106840420lnj,P1071
Accepted,CWL920106840114,P1071
Accepted,WS920106840429,P1071
Accepted,yq_ma1975,P1071
Accepted,况ACE,P1071
Accepted,QL920106840530,P1071
Unaccepted,YY920106840208,P1071
Compile Error,QL920106840530,P1071
Unaccepted,QL920106840530,P1071
Accepted,ChaseLighter,P1071
Accepted,WSY920106840206,P1071
Accepted,919107390108L,P1071
Accepted,2022级朱峰锐,P1071
Unaccepted,wy920106840407,P1071
Unaccepted,ZYH920106840445,P1071
Accepted,ZYB920106840544,P1071
Compile Error,ZYB920106840544,P1071
Accepted,nana233,P1071
Accepted,dxy920106840403,P1071
Accepted,YYF920106840310,P1071
Accepted,HHR920106840417,P1071
Accepted,920106840418JY,P1071
Unaccepted,920106840418JY,P1071
Accepted,马保国官方✅,P1071
Accepted,GLY920106840503,P1071
Unaccepted,GLY920106840503,P1071
Unaccepted,nana233,P1071
Compile Error,nana233,P1071
Accepted,Zisong,P1071
Accepted,zyf920106840610,P1071
Unaccepted,Zisong,P1071
Unaccepted,zyf920106840610,P1071
Accepted,tianzhousama,P1071
Unaccepted,tianzhousama,P1071
Accepted,LRX920106840421,P1071
Unaccepted,LRX920106840421,P1071
Accepted,LJ920106840303,P1071
Accepted,lijiamiao123,P1071
Accepted,王章禾庭,P1071
Accepted,STSC920106840629,P1071
Compile Error,STSC920106840629,P1071
Accepted,RitaRossweisse,P1071
Unaccepted,RitaRossweisse,P1071
Accepted,TimmyL,P1072
Accepted,Cab_CAI,P1072
Accepted,青春恰自来,P1072
Unshown,,P1072
Accepted,lrz20090730,P1072
Compile Error,lrz20090730,P1072
Accepted,VGshots,P1072
Accepted,wangpengjia,P1072
Unaccepted,wangpengjia,P1072
Accepted,MistyD,P1072
Accepted,do_while_true,P1072
Unaccepted,do_while_true,P1072
Accepted,喀拉客,P1072
Unaccepted,fct80,P1072
Accepted,Leeyuchenhehe,P1072
Compile Error,Leeyuchenhehe,P1072
Unaccepted,111aA3,P1072
Compile Error,111aA3,P1072
Accepted,matengsdu,P1072
Accepted,tan_t_zircon,P1072
Accepted,a15105877016,P1072
Accepted,HandSome_Peng,P1072
Unaccepted,HandSome_Peng,P1072
Accepted,Hacket,P1072
Accepted,syk666,P1072
Unaccepted,kininee,P1072
Accepted,龙猫hhh,P1072
Accepted,legendgod,P1072
Accepted,xfzlq,P1072
Accepted,Langdao_Zhang,P1072
Unaccepted,Langdao_Zhang,P1072
Accepted,水秀草青青,P1072
Accepted,P11011,P1072
Unaccepted,P11011,P1072
Unaccepted,水秀草青青,P1072
Accepted,Zed222,P1072
Accepted,yanxinpeng123,P1072
Unaccepted,yanxinpeng123,P1072
Compile Error,yanxinpeng123,P1072
